TimeStample;R1;R2;R3;R4;R5;R6;R7;R8;R9;R10;R11;R12;R13;R14;R15;R16;R17;R18;R19;R20;R21;R22;R23;R24;R25;R26;R27;R28;R29;R30;R31;R32;R33;R34;R35;R36;R37;R38;R39
14-10-2019 08:00;0;0;0;0;0;0;0;0.008403361;0.008403361;0;0.008403361;0;0;0;0;0.008403361;0;0;0;0;0;0;0.008403361;0;0.008403361;0;0.008403361;0;0;0;0;0;0.008403361;0;0;0;0.008403361;0;0
14-10-2019 09:00;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0.008403361;0.008403361;0;0;0;0;0;0.008403361;0;0.016806723;0;0;0;0.008403361;0
14-10-2019 10:00;0;0.008403361;0;0;0;0;0;0;0;0.008403361;0.016806723;0;0;0.008403361;0;0;0;0;0;0.008403361;0;0;0;0;0.016806723;0;0.008403361;0;0;0;0;0;0;0.008403361;0;0;0;0;0.008403361
14-10-2019 11:00;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0.008403361;0;0;0;0;0.008403361;0;0;0;0.008403361;0;0;0
14-10-2019 12:00;0;0;0;0;0;0;0;0;0.016806723;0;0;0;0;0.008403361;0;0.008403361;0;0;0.008403361;0;0;0;0;0;0.008403361;0;0;0;0.008403361;0;0;0.008403361;0;0;0;0;0.008403361;0;0.008403361
14-10-2019 13:00;0;0.008403361;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0
14-10-2019 14:00;0;0;0;0;0;0;0;0;0.008403361;0.008403361;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14-10-2019 15:00;0;0.008403361;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0.008403361;0;0.008403361;0.008403361;0;0.016806723
14-10-2019 16:00;0;0.008403361;0.008403361;0;0;0;0;0;0.008403361;0;0;0;0;0.008403361;0;0.008403361;0;0;0;0;0;0;0;0.008403361;0;0;0.008403361;0;0.008403361;0.008403361;0;0.008403361;0;0;0.008403361;0;0;0;0.016806723
14-10-2019 17:00;0;0.008403361;0.008403361;0;0;0;0;0;0.008403361;0;0.008403361;0.008403361;0;0.016806723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0.025210084;0;0;0.008403361
14-10-2019 18:00;0;0.016806723;0.008403361;0;0;0.008403361;0.008403361;0;0.016806723;0.016806723;0.008403361;0.008403361;0;0.016806723;0.008403361;0;0.008403361;0;0.008403361;0;0.008403361;0;0;0.016806723;0.008403361;0.008403361;0.008403361;0.016806723;0.008403361;0;0;0;0;0;0.016806723;0.016806723;0.008403361;0;0
14-10-2019 19:00;0;0.008403361;0;0;0;0.008403361;0;0.008403361;0.008403361;0.016806723;0;0.016806723;0;0.016806723;0;0.008403361;0;0;0.016806723;0;0.008403361;0;0.008403361;0.008403361;0;0;0.008403361;0;0;0;0.008403361;0;0;0.008403361;0.016806723;0.008403361;0;0;0.008403361
14-10-2019 20:00;0.008403361;0;0;0;0;0;0.008403361;0;0.008403361;0.016806723;0.016806723;0.008403361;0.008403361;0.008403361;0.008403361;0.008403361;0.008403361;0.008403361;0.008403361;0;0.008403361;0;0;0.008403361;0.008403361;0.008403361;0;0;0.008403361;0.008403361;0.008403361;0.008403361;0;0.008403361;0;0.008403361;0.008403361;0;0.008403361
14-10-2019 21:00;0.008403361;0;0;0;0.008403361;0;0.016806723;0;0;0.008403361;0.008403361;0;0;0.008403361;0;0.008403361;0.008403361;0.008403361;0;0;0;0;0;0;0.008403361;0.008403361;0.008403361;0.008403361;0.008403361;0.016806723;0;0;0;0;0.008403361;0;0;0;0
14-10-2019 22:00;0.008403361;0.008403361;0.008403361;0;0.008403361;0.008403361;0;0.008403361;0.016806723;0.008403361;0;0.008403361;0;0.008403361;0.008403361;0.016806723;0;0;0.008403361;0.008403361;0.008403361;0;0.008403361;0.033613445;0;0.008403361;0.008403361;0;0.008403361;0.008403361;0.008403361;0.008403361;0;0;0.016806723;0;0.016806723;0;0.025210084
14-10-2019 23:00;0.008403361;0;0;0;0.008403361;0;0.016806723;0.008403361;0;0;0.016806723;0;0;0.008403361;0;0;0.008403361;0.008403361;0;0.008403361;0.016806723;0;0;0;0.008403361;0;0.008403361;0.008403361;0.016806723;0;0;0;0.008403361;0.016806723;0.008403361;0.016806723;0;0.008403361;0.008403361
15-10-2019 00:00;0;0;0;0.008403361;0.008403361;0.008403361;0.016806723;0.008403361;0;0.016806723;0.008403361;0.008403361;0;0.008403361;0;0;0;0.016806723;0.008403361;0.008403361;0;0;0.016806723;0.008403361;0;0.008403361;0.008403361;0;0;0.008403361;0;0;0.008403361;0.008403361;0.008403361;0.008403361;0.016806723;0.008403361;0
15-10-2019 01:00;0.016806723;0.008403361;0;0;0;0;0.016806723;0;0;0;0;0;0;0;0;0.008403361;0;0.008403361;0;0;0.008403361;0;0.008403361;0;0.008403361;0;0.008403361;0;0.008403361;0.008403361;0;0.008403361;0;0;0;0;0.008403361;0.008403361;0.008403361
15-10-2019 02:00;0;0.016806723;0.008403361;0.008403361;0.008403361;0;0.008403361;0.008403361;0;0;0.008403361;0;0.008403361;0;0;0;0;0.008403361;0.008403361;0;0.008403361;0;0.008403361;0.008403361;0.008403361;0.008403361;0.008403361;0;0;0.008403361;0.008403361;0;0;0.008403361;0;0;0;0.016806723;0.016806723
15-10-2019 03:00;0;0.008403361;0;0.008403361;0.008403361;0;0;0;0.008403361;0.016806723;0.008403361;0.008403361;0;0;0;0;0.008403361;0.008403361;0;0;0;0;0.008403361;0;0;0;0;0.008403361;0.008403361;0;0;0;0.008403361;0.008403361;0;0;0.008403361;0.008403361;0.008403361
15-10-2019 04:00;0.008403361;0.008403361;0.008403361;0;0;0.008403361;0.008403361;0;0.008403361;0;0;0.008403361;0;0;0;0;0;0;0.008403361;0;0.008403361;0;0;0;0.008403361;0.008403361;0.008403361;0.008403361;0;0;0;0;0;0;0;0.008403361;0;0;0.008403361
15-10-2019 05:00;0;0;0;0;0;0;0;0.008403361;0.008403361;0.008403361;0.008403361;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0.008403361;0;0;0.008403361;0.008403361;0;0.008403361;0;0;0;0;0;0;0.008403361;0;0.008403361
15-10-2019 06:00;0;0.008403361;0;0;0;0.008403361;0;0.008403361;0.008403361;0;0;0;0;0.008403361;0.008403361;0.016806723;0.008403361;0;0.008403361;0;0;0;0;0;0.008403361;0.008403361;0;0.008403361;0;0;0;0.008403361;0;0;0.016806723;0;0.008403361;0;0
15-10-2019 07:00;0.008403361;0;0;0;0;0;0;0.008403361;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0.008403361;0;0.008403361;0;0.008403361;0;0.008403361;0;0;0;0;0;0;0;0;0.008403361
15-10-2019 08:00;0;0;0;0.008403361;0;0;0;0;0;0.008403361;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0.008403361
15-10-2019 09:00;0;0.008403361;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0.008403361;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0
15-10-2019 10:00;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-10-2019 11:00;0;0.008403361;0;0;0;0;0;0;0.008403361;0.008403361;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0
15-10-2019 12:00;0;0.008403361;0;0;0;0.008403361;0;0;0.008403361;0.008403361;0;0;0;0;0;0.008403361;0;0;0.008403361;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0.008403361;0;0;0;0.008403361;0;0;0
15-10-2019 13:00;0;0.008403361;0.008403361;0;0;0.008403361;0.008403361;0;0;0;0;0.008403361;0.008403361;0;0.008403361;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0
15-10-2019 14:00;0;0.008403361;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0.008403361;0;0.008403361;0;0;0;0;0;0;0;0;0;0
15-10-2019 15:00;0;0.008403361;0.008403361;0.016806723;0;0.008403361;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-10-2019 16:00;0;0.008403361;0;0;0;0;0;0;0.008403361;0;0;0;0;0.008403361;0;0;0.008403361;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0.008403361;0;0;0.008403361;0;0
15-10-2019 17:00;0.008403361;0.008403361;0;0;0.008403361;0.008403361;0.016806723;0;0.008403361;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0
15-10-2019 18:00;0;0.008403361;0.008403361;0;0;0.008403361;0;0;0.016806723;0.008403361;0;0;0;0.008403361;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0.016806723;0;0;0;0
15-10-2019 19:00;0;0;0;0;0;0.008403361;0.008403361;0.008403361;0.008403361;0;0.016806723;0.016806723;0;0.008403361;0.008403361;0;0.008403361;0;0;0;0;0;0;0.008403361;0;0.008403361;0;0;0;0;0;0;0;0.008403361;0;0.008403361;0;0.008403361;0
15-10-2019 20:00;0;0;0;0.008403361;0;0.016806723;0;0;0.016806723;0;0;0;0;0;0;0;0;0;0.008403361;0.008403361;0;0;0;0;0;0;0;0.008403361;0;0.008403361;0;0;0;0;0;0;0;0;0
15-10-2019 21:00;0.008403361;0.016806723;0;0;0;0;0.008403361;0;0;0.008403361;0;0.008403361;0;0;0;0.008403361;0;0;0;0;0;0;0;0.008403361;0;0;0;0.008403361;0.008403361;0;0;0;0;0.008403361;0;0;0;0.008403361;0
15-10-2019 22:00;0;0.025210084;0;0;0.008403361;0.008403361;0;0;0.008403361;0;0.008403361;0;0;0.008403361;0;0;0;0;0.008403361;0;0.008403361;0;0;0;0.008403361;0;0;0.008403361;0;0;0.008403361;0;0;0;0;0.008403361;0.008403361;0;0.008403361
15-10-2019 23:00;0;0.025210084;0.042016807;0.008403361;0;0.033613445;0.008403361;0;0.033613445;0;0.008403361;0.033613445;0;0.042016807;0.025210084;0;0.025210084;0.008403361;0.025210084;0;0;0;0.008403361;0.042016807;0;0.008403361;0.008403361;0.033613445;0;0.016806723;0.016806723;0;0;0;0.025210084;0.025210084;0;0;0.008403361
16-10-2019 00:00;0;0.008403361;0.025210084;0;0;0.033613445;0.008403361;0.033613445;0.025210084;0;0;0.025210084;0;0.016806723;0.025210084;0;0.033613445;0.016806723;0.033613445;0;0;0;0.016806723;0.016806723;0;0;0;0.025210084;0.008403361;0.016806723;0.016806723;0;0;0.025210084;0.025210084;0.016806723;0.008403361;0.016806723;0
16-10-2019 01:00;0.008403361;0.008403361;0;0.016806723;0.008403361;0;0;0.033613445;0.008403361;0;0.025210084;0.008403361;0.008403361;0.008403361;0.025210084;0.008403361;0;0.025210084;0.008403361;0;0.033613445;0;0.008403361;0.016806723;0;0.016806723;0.008403361;0.025210084;0.025210084;0.042016807;0.025210084;0.008403361;0;0.042016807;0;0.008403361;0.025210084;0;0.050420168
16-10-2019 02:00;0.016806723;0.008403361;0.008403361;0;0.033613445;0.008403361;0.033613445;0.016806723;0;0.008403361;0.033613445;0;0;0.008403361;0.008403361;0;0.008403361;0.042016807;0.008403361;0;0.008403361;0;0.042016807;0.008403361;0;0.033613445;0.042016807;0;0.042016807;0.016806723;0;0;0.016806723;0.016806723;0;0;0.033613445;0.025210084;0.016806723
16-10-2019 03:00;0.008403361;0;0;0.042016807;0.016806723;0;0.016806723;0;0.008403361;0.008403361;0.008403361;0;0.016806723;0.008403361;0;0.033613445;0;0.008403361;0.008403361;0;0.008403361;0;0;0.008403361;0.016806723;0.025210084;0.025210084;0.008403361;0.016806723;0;0.008403361;0.025210084;0.042016807;0;0;0.008403361;0.016806723;0.033613445;0.008403361
16-10-2019 04:00;0.016806723;0;0;0.008403361;0.016806723;0.008403361;0.008403361;0.008403361;0;0.016806723;0.008403361;0;0.016806723;0;0.008403361;0.025210084;0;0;0;0;0.008403361;0;0.008403361;0.008403361;0.008403361;0.016806723;0.016806723;0.008403361;0.016806723;0;0;0.025210084;0.008403361;0.008403361;0;0;0.016806723;0.016806723;0
16-10-2019 05:00;0.016806723;0.008403361;0.016806723;0.016806723;0.008403361;0;0.016806723;0.008403361;0.033613445;0.016806723;0;0.016806723;0.016806723;0.016806723;0;0.016806723;0.016806723;0.008403361;0;0;0;0;0;0;0.025210084;0.016806723;0.016806723;0;0.008403361;0.008403361;0;0.008403361;0.008403361;0;0.016806723;0.016806723;0.008403361;0.008403361;0
16-10-2019 06:00;0.008403361;0.050420168;0.025210084;0.008403361;0;0.025210084;0;0;0.042016807;0.016806723;0;0.025210084;0;0.016806723;0;0.008403361;0.016806723;0;0.008403361;0;0;0;0;0.033613445;0.008403361;0;0.008403361;0.033613445;0;0;0;0;0.008403361;0;0.016806723;0.016806723;0;0.008403361;0.016806723
16-10-2019 07:00;0;0.008403361;0.016806723;0;0.008403361;0.058823529;0;0;0.008403361;0.008403361;0.008403361;0.008403361;0.016806723;0.008403361;0.016806723;0.008403361;0.008403361;0.008403361;0.025210084;0;0.008403361;0;0;0.016806723;0.008403361;0.008403361;0.008403361;0.042016807;0.008403361;0.008403361;0.016806723;0.016806723;0;0.008403361;0.008403361;0.008403361;0.008403361;0;0
16-10-2019 08:00;0;0;0;0.008403361;0.008403361;0;0;0.025210084;0.008403361;0.008403361;0.008403361;0;0;0.008403361;0.033613445;0.008403361;0.016806723;0.008403361;0.008403361;0;0.008403361;0;0.016806723;0.008403361;0;0.008403361;0.008403361;0.008403361;0;0.016806723;0.016806723;0.008403361;0.008403361;0.016806723;0.008403361;0.008403361;0;0.008403361;0.008403361
16-10-2019 09:00;0.016806723;0;0;0;0.016806723;0;0;0.016806723;0;0;0.025210084;0;0.008403361;0;0;0;0.008403361;0.025210084;0;0;0;0;0.025210084;0;0;0;0;0;0.008403361;0.008403361;0;0;0;0.008403361;0;0;0.008403361;0.008403361;0
16-10-2019 10:00;0.008403361;0;0;0.008403361;0.016806723;0;0.033613445;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0.134453782;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0.033613445;0;0;0;0;0.008403361;0
16-10-2019 11:00;0;0;0;0.008403361;0;0;0;0;0;0;0.008403361;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0.008403361;0;0;0;0;0.008403361;0;0;0;0;0.008403361;0
16-10-2019 12:00;0;0;0.008403361;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0
16-10-2019 13:00;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-10-2019 14:00;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-10-2019 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0.008403361;0;0;0
16-10-2019 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0
16-10-2019 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-10-2019 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0
16-10-2019 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0
16-10-2019 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0
16-10-2019 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-10-2019 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0
16-10-2019 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 02:00;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 03:00;0;0;0.008403361;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0
17-10-2019 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-10-2019 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0
18-10-2019 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-10-2019 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-10-2019 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-10-2019 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-10-2019 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-10-2019 03:00;0;0;0;0;0;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-10-2019 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-10-2019 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-10-2019 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-10-2019 07:00;0;0;0.008403361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-10-2019 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-10-2019 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
